8349	0	2245207	1
170907	0	2278763	1
262978	0	168175	1
2622	0	215233	1
476404	0	2386668	1
261871	0	2433430	1
70637	0	872325	1
1041874	0	2601637	1
1139121	0	2623568	1
1039441	0	2702395	1
9839	0	2725015	1
1055963	0	2735359	1
1137368	0	2792156	1
1137337	0	2794835	1
8566	0	2893947	1
248659	0	2996194	1
238632	0	3008652	1
242353	0	3054004	1
69448	0	284188	1
304267	0	3084417	1
1041178	0	3152325	1
43041	0	3211494	1
1046194	0	3315840	1
468774	0	3319966	1
263871	0	3320064	1
5077	0	3356985	1
341527	0	3439047	1
3338	0	3471117	1
3338	0	3471119	1
3338	0	3471122	1
239465	0	3493033	1
1180537	0	3503494	1
1180536	0	3504571	1
400044	0	3510902	1
65334	0	3526846	1
368526	0	3589179	1
1055886	0	3590753	1
189176	0	3674890	1
145847	0	1068955	1
11910	0	3743679	1
1185806	0	3761709	1
1053390	0	3796337	1
150287	0	3808411	1
2902	0	3716494	1
975789	0	3341598	1
7513	0	3905635	1
2604	0	4013668	1
5156	0	655750	1
1081643	0	4084012	1
515322	0	4267334	1
970548	0	4278655	1
1026878	0	4319422	1
226860	0	4375260	1
1001858	0	4379561	1
8401	0	4511872	1
1060645	0	4512809	1
264550	0	4540222	1
73614	0	863181	1
1053423	0	4606841	1
9845	0	2725015	1
1061036	0	4735453	1
514822	0	1536464	1
1055680	0	4804371	1
1055680	0	4804378	1
6424	0	4865645	1
10939	0	4869910	1
195673	0	4954191	1
292481	0	4980327	1
965081	0	5008148	1
150145	0	21561	1
256981	0	5028051	1
5039	0	5041399	1
1178948	0	5058119	1
1040571	0	5078792	1
1041875	0	5165879	1
997497	0	5189282	1
1055827	0	5338976	1
234480	0	5398748	1
46972	0	5447314	1
9843	0	5460968	1
41992	0	5468272	1
52965	0	5492571	1
81877	0	5666433	1
1178190	0	5704517	1
3339	0	5721806	1
273885	0	5730730	1
195672	0	5742591	1
248665	0	5751970	1
33128	0	5781801	1
33913	0	274080	1
240598	0	5821057	1
265922	0	23483	1
33762	0	5848033	1
34189	0	5849447	1
21433	0	5854655	1
275147	0	5868014	1
458430	0	5875340	1
245827	0	2996193	1
2223	0	5994168	1
248239	0	6009210	1
38216	0	6011732	1
9842	0	6018322	1
13857	0	6023525	1
3342	0	6026282	1
275083	0	6116864	1
9846	0	6149778	1
420593	0	6187130	1
67783	0	6254789	1
9844	0	6351067	1
255232	0	1948484	1
444676	0	5269588	1
341902	0	1174585	1
341902	0	6456020	1
4157	0	6461438	1
88004	0	6485012	1
1494	0	6528343	1
65331	0	6536098	1
2549	0	6541817	1
2517	0	1910226	1
206780	0	6587817	1
7188	0	6692906	1
540528	0	6708995	1
524358	0	271347	1
539690	0	6783394	1
23943	0	6822989	1
304480	0	6908179	1
5753	0	6927537	1
479737	0	6939710	1
51401	0	6970206	1
543323	0	7041606	1
507264	0	7046257	1
491709	0	7046297	1
248660	0	7125319	1
1165976	0	7813223	1
32890	0	7833941	1
420588	0	8387762	1
10192	0	139179	1
246857	0	187533	1
42075	0	228263	1
255698	0	282366	1
2666	0	283125	1
6274	0	306439	1
530922	0	311339	1
4895	0	338152	1
141812	0	429070	1
445291	0	444951	1
5100	0	459201	1
256982	0	474009	1
253388	0	496437	1
146093	0	570459	1
254053	0	623245	1
262466	0	649475	1
5552	0	746066	1
472361	0	750284	1
5593	0	785317	1
23260	0	895573	1
390585	0	984646	1
393070	0	1011410	1
6645	0	1067093	1
170100	0	1082453	1
43353	0	1132228	1
6444	0	1213625	1
6099	0	1237747	1
37252	0	1403183	1
270739	0	1504889	1
7010	0	1505340	1
5150	0	948511	1
498089	0	1541724	1
441238	0	1550784	1
493741	0	1560040	1
2541	0	1642085	1
5151	0	1843716	1
5151	0	1843718	1
246606	0	1849014	1
203422	0	649481	1
4806	0	2005113	1
3396	0	2037165	1
5433	0	2221049	1
21030	0	2229798	1
20978	0	2244463	1
8349	0	2245207	1
170907	0	2278763	1
262978	0	168175	1
2622	0	215233	1
476404	0	2386668	1
261871	0	2433430	1
70637	0	872325	1
1041874	0	2601637	1
1139121	0	2623568	1
1039441	0	2702395	1
9839	0	2725015	1
1055963	0	2735359	1
1137368	0	2792156	1
1137337	0	2794835	1
8566	0	2893947	1
248659	0	2996194	1
238632	0	3008652	1
242353	0	3054004	1
69448	0	284188	1
304267	0	3084417	1
1041178	0	3152325	1
43041	0	3211494	1
1046194	0	3315840	1
468774	0	3319966	1
263871	0	3320064	1
5077	0	3356985	1
341527	0	3439047	1
3338	0	3471117	1
3338	0	3471119	1
3338	0	3471122	1
239465	0	3493033	1
1180537	0	3503494	1
1180536	0	3504571	1
400044	0	3510902	1
65334	0	3526846	1
368526	0	3589179	1
1055886	0	3590753	1
189176	0	3674890	1
145847	0	1068955	1
11910	0	3743679	1
1185806	0	3761709	1
1053390	0	3796337	1
150287	0	3808411	1
2902	0	3716494	1
975789	0	3341598	1
7513	0	3905635	1
2604	0	4013668	1
5156	0	655750	1
1081643	0	4084012	1
515322	0	4267334	1
970548	0	4278655	1
1026878	0	4319422	1
226860	0	4375260	1
1001858	0	4379561	1
8401	0	4511872	1
1060645	0	4512809	1
264550	0	4540222	1
73614	0	863181	1
1053423	0	4606841	1
9845	0	2725015	1
1061036	0	4735453	1
514822	0	1536464	1
1055680	0	4804371	1
1055680	0	4804378	1
6424	0	4865645	1
10939	0	4869910	1
195673	0	4954191	1
292481	0	4980327	1
965081	0	5008148	1
150145	0	21561	1
256981	0	5028051	1
5039	0	5041399	1
1178948	0	5058119	1
1040571	0	5078792	1
1041875	0	5165879	1
997497	0	5189282	1
1055827	0	5338976	1
234480	0	5398748	1
46972	0	5447314	1
9843	0	5460968	1
41992	0	5468272	1
52965	0	5492571	1
81877	0	5666433	1
1178190	0	5704517	1
3339	0	5721806	1
273885	0	5730730	1
195672	0	5742591	1
248665	0	5751970	1
33128	0	5781801	1
33913	0	274080	1
240598	0	5821057	1
265922	0	23483	1
33762	0	5848033	1
34189	0	5849447	1
21433	0	5854655	1
275147	0	5868014	1
458430	0	5875340	1
245827	0	2996193	1
2223	0	5994168	1
248239	0	6009210	1
38216	0	6011732	1
9842	0	6018322	1
13857	0	6023525	1
3342	0	6026282	1
275083	0	6116864	1
9846	0	6149778	1
420593	0	6187130	1
67783	0	6254789	1
9844	0	6351067	1
255232	0	1948484	1
444676	0	5269588	1
341902	0	1174585	1
341902	0	6456020	1
4157	0	6461438	1
88004	0	6485012	1
1494	0	6528343	1
65331	0	6536098	1
2549	0	6541817	1
2517	0	1910226	1
206780	0	6587817	1
7188	0	6692906	1
540528	0	6708995	1
524358	0	271347	1
539690	0	6783394	1
23943	0	6822989	1
304480	0	6908179	1
5753	0	6927537	1
479737	0	6939710	1
51401	0	6970206	1
543323	0	7041606	1
507264	0	7046257	1
491709	0	7046297	1
248660	0	7125319	1
1165976	0	7813223	1
32890	0	7833941	1
420588	0	8387762	1
270739 0 139179 0
270739 0 187533 0
270739 0 228263 0
270739 0 282366 0
397822 0 139179 0
397822 0 187533 0
397822 0 228263 0
397822 0 282366 0
67783 0 139179 0
67783 0 187533 0
67783 0 228263 0
67783 0 282366 0
5145 0 139179 0
5145 0 187533 0
5145 0 228263 0
5145 0 282366 0
498089 0 139179 0
498089 0 187533 0
498089 0 228263 0
498089 0 282366 0
2548 0 139179 0
2548 0 187533 0
2548 0 228263 0
2548 0 282366 0
493741 0 139179 0
493741 0 187533 0
493741 0 228263 0
493741 0 282366 0
2666 0 139179 0
2666 0 187533 0
2666 0 228263 0
2666 0 282366 0
1212 0 139179 0
1212 0 187533 0
1212 0 228263 0
1212 0 282366 0
255698 0 139179 0
255698 0 187533 0
255698 0 228263 0
255698 0 283125 0
34189 0 139179 0
34189 0 187533 0
34189 0 228263 0
34189 0 282366 0
1210 0 139179 0
1210 0 187533 0
1210 0 228263 0
1210 0 282366 0
2541 0 139179 0
2541 0 187533 0
2541 0 228263 0
2541 0 282366 0
51401 0 139179 0
51401 0 187533 0
51401 0 228263 0
51401 0 282366 0
973780 0 139179 0
973780 0 187533 0
973780 0 228263 0
973780 0 282366 0
5810 0 139179 0
5810 0 187533 0
5810 0 228263 0
5810 0 282366 0
88004 0 139179 0
88004 0 187533 0
88004 0 228263 0
88004 0 282366 0
504296 0 139179 0
504296 0 187533 0
504296 0 228263 0
504296 0 282366 0
510847 0 139179 0
510847 0 187533 0
510847 0 228263 0
510847 0 282366 0
87035 0 139179 0
87035 0 187533 0
87035 0 228263 0
87035 0 282366 0
2549 0 139179 0
2549 0 187533 0
2549 0 228263 0
2549 0 282366 0
5151 0 139179 0
5151 0 187533 0
5151 0 228263 0
5151 0 282366 0
263871 0 139179 0
263871 0 187533 0
263871 0 228263 0
263871 0 282366 0
5032 0 139179 0
5032 0 187533 0
5032 0 228263 0
5032 0 282366 0
21433 0 139179 0
21433 0 187533 0
21433 0 228263 0
21433 0 282366 0
5156 0 139179 0
5156 0 187533 0
5156 0 228263 0
5156 0 282366 0
8543 0 139179 0
8543 0 187533 0
8543 0 228263 0
8543 0 282366 0
4861 0 139179 0
4861 0 187533 0
4861 0 228263 0
4861 0 282366 0
5158 0 139179 0
5158 0 187533 0
5158 0 228263 0
5158 0 282366 0
452192 0 139179 0
452192 0 187533 0
452192 0 228263 0
452192 0 282366 0
255232 0 139179 0
255232 0 187533 0
255232 0 228263 0
255232 0 282366 0
5150 0 139179 0
5150 0 187533 0
5150 0 228263 0
5150 0 282366 0
1039441 0 139179 0
1039441 0 187533 0
1039441 0 228263 0
1039441 0 282366 0
1061036 0 139179 0
1061036 0 187533 0
1061036 0 228263 0
1061036 0 282366 0
1060622 0 139179 0
1060622 0 187533 0
1060622 0 228263 0
1060622 0 282366 0
33762 0 139179 0
33762 0 187533 0
33762 0 228263 0
33762 0 282366 0
524358 0 139179 0
524358 0 187533 0
524358 0 228263 0
524358 0 282366 0
5148 0 139179 0
5148 0 187533 0
5148 0 228263 0
5148 0 282366 0
150287 0 139179 0
150287 0 187533 0
150287 0 228263 0
150287 0 282366 0
379270 0 139179 0
379270 0 187533 0
379270 0 228263 0
379270 0 282366 0
5947 0 139179 0
5947 0 187533 0
5947 0 228263 0
5947 0 282366 0
4858 0 139179 0
4858 0 187533 0
4858 0 228263 0
4858 0 282366 0
379271 0 139179 0
379271 0 187533 0
379271 0 228263 0
379271 0 282366 0
5162 0 139179 0
5162 0 187533 0
5162 0 228263 0
5162 0 282366 0
246606 0 139179 0
246606 0 187533 0
246606 0 228263 0
246606 0 282366 0
8553 0 139179 0
8553 0 187533 0
8553 0 228263 0
8553 0 282366 0
10192 0 187533 0
10192 0 228263 0
10192 0 282366 0
10192 0 283125 0
10191 0 139179 0
10191 0 187533 0
10191 0 228263 0
10191 0 282366 0
1137337 0 139179 0
1137337 0 187533 0
1137337 0 228263 0
1137337 0 282366 0
265922 0 139179 0
265922 0 187533 0
265922 0 228263 0
265922 0 282366 0
170907 0 139179 0
170907 0 187533 0
170907 0 228263 0
170907 0 282366 0
200885 0 139179 0
200885 0 187533 0
200885 0 228263 0
200885 0 282366 0
23943 0 139179 0
23943 0 187533 0
23943 0 228263 0
23943 0 282366 0
468774 0 139179 0
468774 0 187533 0
468774 0 228263 0
468774 0 282366 0
81877 0 139179 0
81877 0 187533 0
81877 0 228263 0
81877 0 282366 0
189176 0 139179 0
189176 0 187533 0
189176 0 228263 0
189176 0 282366 0
23260 0 139179 0
23260 0 187533 0
23260 0 228263 0
23260 0 282366 0
1041874 0 139179 0
1041874 0 187533 0
1041874 0 228263 0
1041874 0 282366 0
1041875 0 139179 0
1041875 0 187533 0
1041875 0 228263 0
1041875 0 282366 0
5159 0 139179 0
5159 0 187533 0
5159 0 228263 0
5159 0 282366 0
5039 0 139179 0
5039 0 187533 0
5039 0 228263 0
5039 0 282366 0
8429 0 139179 0
8429 0 187533 0
8429 0 228263 0
8429 0 282366 0
170100 0 139179 0
170100 0 187533 0
170100 0 228263 0
170100 0 282366 0
937 0 139179 0
937 0 187533 0
937 0 228263 0
937 0 282366 0
939 0 139179 0
939 0 187533 0
939 0 228263 0
939 0 282366 0
51428 0 139179 0
51428 0 187533 0
51428 0 228263 0
51428 0 282366 0
304267 0 139179 0
304267 0 187533 0
304267 0 228263 0
304267 0 282366 0
38197 0 139179 0
38197 0 187533 0
38197 0 228263 0
38197 0 282366 0
8447 0 139179 0
8447 0 187533 0
8447 0 228263 0
8447 0 282366 0
472361 0 139179 0
472361 0 187533 0
472361 0 228263 0
472361 0 282366 0
8689 0 139179 0
8689 0 187533 0
8689 0 228263 0
8689 0 282366 0
8566 0 139179 0
8566 0 187533 0
8566 0 228263 0
8566 0 282366 0
1495 0 139179 0
1495 0 187533 0
1495 0 228263 0
1495 0 282366 0
1494 0 139179 0
1494 0 187533 0
1494 0 228263 0
1494 0 282366 0
539020 0 139179 0
539020 0 187533 0
539020 0 228263 0
539020 0 282366 0
248239 0 139179 0
248239 0 187533 0
248239 0 228263 0
248239 0 282366 0
246857 0 139179 0
246857 0 228263 0
246857 0 282366 0
246857 0 283125 0
5729 0 139179 0
5729 0 187533 0
5729 0 228263 0
5729 0 282366 0
2696 0 139179 0
2696 0 187533 0
2696 0 228263 0
2696 0 282366 0
253388 0 139179 0
253388 0 187533 0
253388 0 228263 0
253388 0 282366 0
32890 0 139179 0
32890 0 187533 0
32890 0 228263 0
32890 0 282366 0
1060645 0 139179 0
1060645 0 187533 0
1060645 0 228263 0
1060645 0 282366 0
1046194 0 139179 0
1046194 0 187533 0
1046194 0 228263 0
1046194 0 282366 0
4638 0 139179 0
4638 0 187533 0
4638 0 228263 0
4638 0 282366 0
6274 0 139179 0
6274 0 187533 0
6274 0 228263 0
6274 0 282366 0
5068 0 139179 0
5068 0 187533 0
5068 0 228263 0
5068 0 282366 0
1004663 0 139179 0
1004663 0 187533 0
1004663 0 228263 0
1004663 0 282366 0
254053 0 139179 0
254053 0 187533 0
254053 0 228263 0
254053 0 282366 0
189702 0 139179 0
189702 0 187533 0
189702 0 228263 0
189702 0 282366 0
22399 0 139179 0
22399 0 187533 0
22399 0 228263 0
22399 0 282366 0
1053390 0 139179 0
1053390 0 187533 0
1053390 0 228263 0
1053390 0 282366 0
333362 0 139179 0
333362 0 187533 0
333362 0 228263 0
333362 0 282366 0
1066997 0 139179 0
1066997 0 187533 0
1066997 0 228263 0
1066997 0 282366 0
2223 0 139179 0
2223 0 187533 0
2223 0 228263 0
2223 0 282366 0
304480 0 139179 0
304480 0 187533 0
304480 0 228263 0
304480 0 282366 0
84000 0 139179 0
84000 0 187533 0
84000 0 228263 0
84000 0 282366 0
1041178 0 139179 0
1041178 0 187533 0
1041178 0 228263 0
1041178 0 282366 0
2902 0 139179 0
2902 0 187533 0
2902 0 228263 0
2902 0 282366 0
3319 0 139179 0
3319 0 187533 0
3319 0 228263 0
3319 0 282366 0
7010 0 139179 0
7010 0 187533 0
7010 0 228263 0
7010 0 282366 0
5077 0 139179 0
5077 0 187533 0
5077 0 228263 0
5077 0 282366 0
135537 0 139179 0
135537 0 187533 0
135537 0 228263 0
135537 0 282366 0
5078 0 139179 0
5078 0 187533 0
5078 0 228263 0
5078 0 282366 0
5870 0 139179 0
5870 0 187533 0
5870 0 228263 0
5870 0 282366 0
22606 0 139179 0
22606 0 187533 0
22606 0 228263 0
22606 0 282366 0
262466 0 139179 0
262466 0 187533 0
262466 0 228263 0
262466 0 282366 0
5079 0 139179 0
5079 0 187533 0
5079 0 228263 0
5079 0 282366 0
5871 0 139179 0
5871 0 187533 0
5871 0 228263 0
5871 0 282366 0
543323 0 139179 0
543323 0 187533 0
543323 0 228263 0
543323 0 282366 0
206780 0 139179 0
206780 0 187533 0
206780 0 228263 0
206780 0 282366 0
487258 0 139179 0
487258 0 187533 0
487258 0 228263 0
487258 0 282366 0
241308 0 139179 0
241308 0 187533 0
241308 0 228263 0
241308 0 282366 0
230500 0 139179 0
230500 0 187533 0
230500 0 228263 0
230500 0 282366 0
341527 0 139179 0
341527 0 187533 0
341527 0 228263 0
341527 0 282366 0
1055680 0 139179 0
1055680 0 187533 0
1055680 0 228263 0
1055680 0 282366 0
148848 0 139179 0
148848 0 187533 0
148848 0 228263 0
148848 0 282366 0
1178190 0 139179 0
1178190 0 187533 0
1178190 0 228263 0
1178190 0 282366 0
4895 0 139179 0
4895 0 187533 0
4895 0 228263 0
4895 0 282366 0
967 0 139179 0
967 0 187533 0
967 0 228263 0
967 0 282366 0
70637 0 139179 0
70637 0 187533 0
70637 0 228263 0
70637 0 282366 0
233578 0 139179 0
233578 0 187533 0
233578 0 228263 0
233578 0 282366 0
232489 0 139179 0
232489 0 187533 0
232489 0 228263 0
232489 0 282366 0
5868 0 139179 0
5868 0 187533 0
5868 0 228263 0
5868 0 282366 0
5869 0 139179 0
5869 0 187533 0
5869 0 228263 0
5869 0 282366 0
535131 0 139179 0
535131 0 187533 0
535131 0 228263 0
535131 0 282366 0
515322 0 139179 0
515322 0 187533 0
515322 0 228263 0
515322 0 282366 0
69667 0 139179 0
69667 0 187533 0
69667 0 228263 0
69667 0 282366 0
3342 0 139179 0
3342 0 187533 0
3342 0 228263 0
3342 0 282366 0
1001858 0 139179 0
1001858 0 187533 0
1001858 0 228263 0
1001858 0 282366 0
72270 0 139179 0
72270 0 187533 0
72270 0 228263 0
72270 0 282366 0
420593 0 139179 0
420593 0 187533 0
420593 0 228263 0
420593 0 282366 0
444676 0 139179 0
444676 0 187533 0
444676 0 228263 0
444676 0 282366 0
1062610 0 139179 0
1062610 0 187533 0
1062610 0 228263 0
1062610 0 282366 0
420588 0 139179 0
420588 0 187533 0
420588 0 228263 0
420588 0 282366 0
3339 0 139179 0
3339 0 187533 0
3339 0 228263 0
3339 0 282366 0
3338 0 139179 0
3338 0 187533 0
3338 0 228263 0
3338 0 282366 0
3337 0 139179 0
3337 0 187533 0
3337 0 228263 0
3337 0 282366 0
4422 0 139179 0
4422 0 187533 0
4422 0 228263 0
4422 0 282366 0
5753 0 139179 0
5753 0 187533 0
5753 0 228263 0
5753 0 282366 0
479737 0 139179 0
479737 0 187533 0
479737 0 228263 0
479737 0 282366 0
1064230 0 139179 0
1064230 0 187533 0
1064230 0 228263 0
1064230 0 282366 0
8349 0 139179 0
8349 0 187533 0
8349 0 228263 0
8349 0 282366 0
2928 0 139179 0
2928 0 187533 0
2928 0 228263 0
2928 0 282366 0
507264 0 139179 0
507264 0 187533 0
507264 0 228263 0
507264 0 282366 0
1185806 0 139179 0
1185806 0 187533 0
1185806 0 228263 0
1185806 0 282366 0
239465 0 139179 0
239465 0 187533 0
239465 0 228263 0
239465 0 282366 0
290337 0 139179 0
290337 0 187533 0
290337 0 228263 0
290337 0 282366 0
220847 0 139179 0
220847 0 187533 0
220847 0 228263 0
220847 0 282366 0
1076348 0 139179 0
1076348 0 187533 0
1076348 0 228263 0
1076348 0 282366 0
11130 0 139179 0
11130 0 187533 0
11130 0 228263 0
11130 0 282366 0
275083 0 139179 0
275083 0 187533 0
275083 0 228263 0
275083 0 282366 0
5095 0 139179 0
5095 0 187533 0
5095 0 228263 0
5095 0 282366 0
530922 0 139179 0
530922 0 187533 0
530922 0 228263 0
530922 0 282366 0
208618 0 139179 0
208618 0 187533 0
208618 0 228263 0
208618 0 282366 0
974085 0 139179 0
974085 0 187533 0
974085 0 228263 0
974085 0 282366 0
150145 0 139179 0
150145 0 187533 0
150145 0 228263 0
150145 0 282366 0
1609 0 139179 0
1609 0 187533 0
1609 0 228263 0
1609 0 282366 0
5524 0 139179 0
5524 0 187533 0
5524 0 228263 0
5524 0 282366 0
368526 0 139179 0
368526 0 187533 0
368526 0 228263 0
368526 0 282366 0
36538 0 139179 0
36538 0 187533 0
36538 0 228263 0
36538 0 282366 0
234480 0 139179 0
234480 0 187533 0
234480 0 228263 0
234480 0 282366 0
21269 0 139179 0
21269 0 187533 0
21269 0 228263 0
21269 0 282366 0
7840 0 139179 0
7840 0 187533 0
7840 0 228263 0
7840 0 282366 0
970548 0 139179 0
970548 0 187533 0
970548 0 228263 0
970548 0 282366 0
69448 0 139179 0
69448 0 187533 0
69448 0 228263 0
69448 0 282366 0
73026 0 139179 0
73026 0 187533 0
73026 0 228263 0
73026 0 282366 0
5785 0 139179 0
5785 0 187533 0
5785 0 228263 0
5785 0 282366 0
200903 0 139179 0
200903 0 187533 0
200903 0 228263 0
200903 0 282366 0
10928 0 139179 0
10928 0 187533 0
10928 0 228263 0
10928 0 282366 0
20978 0 139179 0
20978 0 187533 0
20978 0 228263 0
20978 0 282366 0
2030 0 139179 0
2030 0 187533 0
2030 0 228263 0
2030 0 282366 0
1178948 0 139179 0
1178948 0 187533 0
1178948 0 228263 0
1178948 0 282366 0
292481 0 139179 0
292481 0 187533 0
292481 0 228263 0
292481 0 282366 0
226860 0 139179 0
226860 0 187533 0
226860 0 228263 0
226860 0 282366 0
393070 0 139179 0
393070 0 187533 0
393070 0 228263 0
393070 0 282366 0
393071 0 139179 0
393071 0 187533 0
393071 0 228263 0
393071 0 282366 0
5419 0 139179 0
5419 0 187533 0
5419 0 228263 0
5419 0 282366 0
245827 0 139179 0
245827 0 187533 0
245827 0 228263 0
245827 0 282366 0
42075 0 139179 0
42075 0 187533 0
42075 0 282366 0
42075 0 283125 0
5552 0 139179 0
5552 0 187533 0
5552 0 228263 0
5552 0 282366 0
975789 0 139179 0
975789 0 187533 0
975789 0 228263 0
975789 0 282366 0
5433 0 139179 0
5433 0 187533 0
5433 0 228263 0
5433 0 282366 0
965081 0 139179 0
965081 0 187533 0
965081 0 228263 0
965081 0 282366 0
155447 0 139179 0
155447 0 187533 0
155447 0 228263 0
155447 0 282366 0
10939 0 139179 0
10939 0 187533 0
10939 0 228263 0
10939 0 282366 0
1055886 0 139179 0
1055886 0 187533 0
1055886 0 228263 0
1055886 0 282366 0
248659 0 139179 0
248659 0 187533 0
248659 0 228263 0
248659 0 282366 0
169850 0 139179 0
169850 0 187533 0
169850 0 228263 0
169850 0 282366 0
11910 0 139179 0
11910 0 187533 0
11910 0 228263 0
11910 0 282366 0
33128 0 139179 0
33128 0 187533 0
33128 0 228263 0
33128 0 282366 0
1863 0 139179 0
1863 0 187533 0
1863 0 228263 0
1863 0 282366 0
248660 0 139179 0
248660 0 187533 0
248660 0 228263 0
248660 0 282366 0
248662 0 139179 0
248662 0 187533 0
248662 0 228263 0
248662 0 282366 0
248665 0 139179 0
248665 0 187533 0
248665 0 228263 0
248665 0 282366 0
21030 0 139179 0
21030 0 187533 0
21030 0 228263 0
21030 0 282366 0
43041 0 139179 0
43041 0 187533 0
43041 0 228263 0
43041 0 282366 0
371391 0 139179 0
371391 0 187533 0
371391 0 228263 0
371391 0 282366 0
166808 0 139179 0
166808 0 187533 0
166808 0 228263 0
166808 0 282366 0
166807 0 139179 0
166807 0 187533 0
166807 0 228263 0
166807 0 282366 0
491709 0 139179 0
491709 0 187533 0
491709 0 228263 0
491709 0 282366 0
7188 0 139179 0
7188 0 187533 0
7188 0 228263 0
7188 0 282366 0
6099 0 139179 0
6099 0 187533 0
6099 0 228263 0
6099 0 282366 0
264550 0 139179 0
264550 0 187533 0
264550 0 228263 0
264550 0 282366 0
445291 0 139179 0
445291 0 187533 0
445291 0 228263 0
445291 0 282366 0
1026878 0 139179 0
1026878 0 187533 0
1026878 0 228263 0
1026878 0 282366 0
528517 0 139179 0
528517 0 187533 0
528517 0 228263 0
528517 0 282366 0
20954 0 139179 0
20954 0 187533 0
20954 0 228263 0
20954 0 282366 0
540528 0 139179 0
540528 0 187533 0
540528 0 228263 0
540528 0 282366 0
22215 0 139179 0
22215 0 187533 0
22215 0 228263 0
22215 0 282366 0
1012235 0 139179 0
1012235 0 187533 0
1012235 0 228263 0
1012235 0 282366 0
6645 0 139179 0
6645 0 187533 0
6645 0 228263 0
6645 0 282366 0
1165976 0 139179 0
1165976 0 187533 0
1165976 0 228263 0
1165976 0 282366 0
997497 0 139179 0
997497 0 187533 0
997497 0 228263 0
997497 0 282366 0
514822 0 139179 0
514822 0 187533 0
514822 0 228263 0
514822 0 282366 0
33913 0 139179 0
33913 0 187533 0
33913 0 228263 0
33913 0 282366 0
2604 0 139179 0
2604 0 187533 0
2604 0 228263 0
2604 0 282366 0
971187 0 139179 0
971187 0 187533 0
971187 0 228263 0
971187 0 282366 0
5691 0 139179 0
5691 0 187533 0
5691 0 228263 0
5691 0 282366 0
516205 0 139179 0
516205 0 187533 0
516205 0 228263 0
516205 0 282366 0
73614 0 139179 0
73614 0 187533 0
73614 0 228263 0
73614 0 282366 0
240598 0 139179 0
240598 0 187533 0
240598 0 228263 0
240598 0 282366 0
146093 0 139179 0
146093 0 187533 0
146093 0 228263 0
146093 0 282366 0
441239 0 139179 0
441239 0 187533 0
441239 0 228263 0
441239 0 282366 0
441238 0 139179 0
441238 0 187533 0
441238 0 228263 0
441238 0 282366 0
390585 0 139179 0
390585 0 187533 0
390585 0 228263 0
390585 0 282366 0
3396 0 139179 0
3396 0 187533 0
3396 0 228263 0
3396 0 282366 0
7072 0 139179 0
7072 0 187533 0
7072 0 228263 0
7072 0 282366 0
36858 0 139179 0
36858 0 187533 0
36858 0 228263 0
36858 0 282366 0
1139121 0 139179 0
1139121 0 187533 0
1139121 0 228263 0
1139121 0 282366 0
664 0 139179 0
664 0 187533 0
664 0 228263 0
